,Column 1,1,PV_cum_capacity MW last year,total_population,agri_land_area,tertiary,electricity net consumption (billion kWh),PV_cum_capacity MW last year^2,PV_cum_capacity MW last year total_population,PV_cum_capacity MW last year agri_land_area,PV_cum_capacity MW last year tertiary,PV_cum_capacity MW last year electricity net consumption (billion kWh),total_population^2,total_population agri_land_area,total_population tertiary,total_population electricity net consumption (billion kWh),agri_land_area^2,agri_land_area tertiary,agri_land_area electricity net consumption (billion kWh),tertiary^2,tertiary electricity net consumption (billion kWh),electricity net consumption (billion kWh)^2,PV_capacity_additions_MW,H2_1 2,H2_2 2,H2_3 2,H2_4 2,H2_5 2,H1_1 2,H1_2 2,H1_3 2,H1_4 2,H1_5 2,Predicted_PV_capacity_additions_MW,residual,Country,set
337,947,1,5.542,9554286,10659.6,3399790.535,16.76682,30.713764,52949853.01,59075.5032,18841639.14,92.92171644,9.13E+13,1.01845E+11,3.25E+13,160194993.6,113627072.2,36240407187,178727.5945,1.16E+13,57003675.94,281.1262529,290.511,0.097097043,0.087656057,-0.132321997,0.197446005,-0.106585506,0.138557076,-0.03284541,0.013356128,0.008984457,0.002870273,13.87288518,276.6381148,Jordan,test
338,1070,1,7.664,16745305,56500,137087.1174,2.04934893,58.736896,128336017.5,433016,1050635.668,15.7062102,2.8E+14,9.4611E+11,2.3E+12,34316972.88,3192250000,7745422133,115788.2145,18792877757,280939.3374,4.199831037,4.423,0.11056303,0.082646757,-0.095481388,0.18814847,-0.10234405,0.138330046,-0.030542161,0.013178168,0.008636513,0.002249568,-8.269356189,12.69235619,Malawi,test
339,1693,1,0,65812540,197000,29522077.35,122.7086255,0,0,0,0,0,4.33E+15,1.3E+13,1.94E+15,8075766324,38809000000,5.82E+12,24173599.22,8.72E+14,3622613534,15057.40677,30.41,0.127745251,0.037207928,-0.156460101,0.145459486,-0.03125578,0.13803207,-0.033558222,0.011615129,0.007327208,0.001652023,32.86831112,-2.45831112,Thailand,test
340,1336,1,9.5,5018573,9928,3692231.529,118.4039,90.25,47676443.5,94316,35076199.53,1124.83705,2.52E+13,49824392744,1.85E+13,594218615.6,98565184,36656474620,1175513.919,1.36E+13,437174612.7,14019.48354,0.5,0.062463457,0.108702049,-0.194108875,0.126567837,-0.080781712,0.137264324,-0.035836468,0.012020682,0.00800884,0.002481305,106.2583426,-105.7583426,Norway,test
341,757,1,0,9518159,141800,787765.6855,0.87606,0,0,0,0,0,9.06E+13,1.35E+12,7.5E+12,8338478.374,20107240000,1.11705E+11,124225.308,6.20575E+11,690130.0064,0.767481124,0,0.141683782,0.069946134,-0.0485383,0.170790408,-0.079332715,0.138088403,-0.027546248,0.012650895,0.007828877,0.001191659,-39.62664732,39.62664732,Guinea,test
342,1677,1,0,35334790,342000,260717.7516,2.213,0,0,0,0,0,1.25E+15,1.21E+13,9.21E+12,78195890.27,1.16964E+11,89165471047,756846,67973745999,576968.3843,4.897369,0,0.194057383,0.040445743,0.051884856,0.119635834,-0.035091466,0.137106356,-0.020989898,0.01135478,0.006038921,-0.001139499,-50.46167152,50.46167152,Tanzania,test
343,1434,1,107.777,37970087,143740,25441684.84,149.73104,11615.88173,4092302067,15491865.98,2742028467,16137.5623,1.44E+15,5.46E+12,9.66E+14,5685300615,20661187600,3.66E+12,21522339.69,6.47E+14,3809409930,22419.38434,79.47,0.105237854,0.059644863,-0.190220154,0.135875548,-0.037642678,0.137803394,-0.035562278,0.011562104,0.007438773,0.002057708,88.62133353,-9.151333533,Poland,test
344,1353,1,0.7,4027255,14198,1391625.659,24.21132,0.49,2819078.5,9938.6,974137.9613,16.947924,1.62E+13,57178966490,5.6E+12,97505159.53,201583204,19758301106,343752.3214,1.94E+12,33693094.15,586.1880161,0,0.095427187,0.092314087,-0.130229287,0.186034018,-0.103682425,0.138331419,-0.032616511,0.013164426,0.008786208,0.002669961,17.49207035,-17.49207035,Oman,test
345,1389,1,0,5531958,195810,1448133.252,4.406,0,0,0,0,0,3.06E+13,1.08E+12,8.01E+12,24373806.95,38341556100,2.83559E+11,862738.86,2.1E+12,6380475.108,19.412836,0,0.159736833,0.062354148,-0.02207494,0.157633508,-0.063805595,0.137887696,-0.025827789,0.012269783,0.007289582,0.000534016,-48.17169075,48.17169075,Paraguay,test
346,841,1,5364.984,1324517250,1796740,355357644.6,1150.809,28783053.32,7.11E+12,9639481352,1.91E+12,6174071.872,1.75E+18,2.38E+15,4.71E+17,1.52E+12,3.23E+12,6.38E+14,2067704563,1.26E+17,4.08949E+11,1324361.354,4285.537,0.090786196,-0.524651383,-0.748924604,0.174303692,0.346465599,0.13512352,-0.070958571,0.004222206,0.003835663,0.010466772,4936.96199,-651.4249904,India,test
347,209,1,0.29,291338,1520,49585.37884,0.380208,0.0841,84488.02,440.8,14379.75986,0.11026032,84877830244,442833760,14446105100,110769.0383,2310400,75369775.84,577.91616,2458709795,18852.75772,0.144558123,0.005,0.099741865,0.09160086,-0.119054556,0.202351911,-0.112593206,0.13860932,-0.032124443,0.013511696,0.009067823,0.00283408,1.213718077,-1.208718077,Belize,test
348,1145,1,0,1239630,920,305403.802,2.10817,0,0,0,0,0,1.54E+12,1140459600,3.78588E+11,2613350.777,846400,280971497.8,1939.5164,93271482276,643843.1333,4.444380749,0,0.098874509,0.091557546,-0.121084445,0.201887421,-0.112367644,0.138602108,-0.032239532,0.013501198,0.009069151,0.002851176,3.237978132,-3.237978132,Mauritius,test
349,253,1,0,1704637,258460,141040.1239,2.19824,0,0,0,0,0,2.91E+12,4.4058E+11,2.40422E+11,3747201.239,66801571600,36453230423,568157.1104,19892316550,310040.042,4.832259098,0,0.180135034,0.055426645,0.01589659,0.141125285,-0.048676502,0.137579956,-0.02340014,0.011846331,0.006658704,-0.000291937,-53.54102206,53.54102206,Botswana,test
350,262,1,0.139,2015406,259260,373710.6845,3.15432,0.019321,280141.434,36037.14,51945.78515,0.43845048,4.06E+12,5.22514E+11,7.53179E+11,6357235.454,67215747600,96888232063,817789.0032,1.3966E+11,1178803.086,9.949734662,0.03,0.180195965,0.055118531,0.015252009,0.14087475,-0.048179452,0.13757939,-0.023434676,0.011836062,0.006651163,-0.000292919,-53.21471519,53.24471519,Botswana,test
351,1147,1,0,1247429,910,401229.03,2.26039,0,0,0,0,0,1.56E+12,1135160390,5.00505E+11,2819676.037,828100,365118417.3,2056.9549,1.60985E+11,906934.0871,5.109362952,0,0.098923546,0.09143949,-0.121344546,0.202037945,-0.112280164,0.138606705,-0.032256172,0.013502086,0.009070833,0.002855143,3.207455995,-3.207455995,Mauritius,test
352,1399,1,2.976,27372217,228880,8387315.43,20.17105,8.856576,81459717.79,681146.88,24960650.72,60.0290448,7.49E+14,6.26E+12,2.3E+14,552126357.7,52386054400,1.92E+12,4616749.924,7.03E+13,169180958.9,406.8712581,0.561,0.164322675,0.048100518,-0.03148506,0.156308807,-0.052543972,0.137941617,-0.026322674,0.01208845,0.007158696,0.000505954,-41.22785112,41.78885112,Peru,test
353,1614,1,494,45954106,281420,32050885.32,259.09454,244036,22701328364,139021480,15833137348,127992.7028,2.11E+15,1.29E+13,1.47E+15,11906457955,79197216400,9.02E+12,72914385.45,1.03E+15,8304209389,67129.98066,2890,0.108899811,0.053142293,-0.209159731,0.065683029,0.013298961,0.136627994,-0.035974332,0.009893652,0.005860014,0.000901719,176.9920353,2713.007965,Spain,test
354,45,1,0.616,20149905,502917.56,479531.4909,2.85054,0.379456,12412341.48,309797.217,295391.3984,1.75593264,4.06E+14,1.01E+13,9.66E+12,57438110.2,2.52926E+11,2.41165E+11,1433586.621,2.2995E+11,1366923.696,8.125578292,0.177,0.249025614,0.018745499,0.139889183,0.082344216,0.008641345,0.136447097,-0.015393518,0.010258647,0.004432143,-0.003098597,-32.29607838,32.47307838,Angola,test
355,965,1,16.74,47878339,276300,4418959.976,8.151,280.2276,801483394.9,4625262,73973390,136.44774,2.29E+15,1.32E+13,2.12E+14,390256341.2,76341690000,1.22E+12,2252121.3,1.95E+13,36018942.76,66.438801,14.033,0.171237171,0.043385156,0.002520526,0.142574397,-0.050880766,0.137559504,-0.02414496,0.0118688,0.006820184,-8.75E-05,-41.26664182,55.29964182,Kenya,test
356,948,1,296.053,9785840,10070,3047350.646,17.56896,87647.37881,2897127290,2981253.71,902177300.8,5201.343315,9.58E+13,98543408800,2.98E+13,171927031.5,101404900,30686821005,176919.4272,9.29E+12,53538781.61,308.6683555,110,0.091627251,0.089463661,-0.141191822,0.213608979,-0.116129619,0.138773025,-0.033597451,0.01367831,0.009351593,0.003354602,67.41134298,42.58865702,Jordan,test
357,89,1,2.4,2951741,16773,1610779.242,5.35326,5.76,7084178.4,40255.2,3865870.181,12.847824,8.71E+12,49509551793,4.75E+12,15801437.03,281333529,27017600226,89790.22998,2.59E+12,8622920.085,28.65739263,14.92,0.103605522,0.087806969,-0.117402959,0.199469382,-0.107367095,0.138587889,-0.031983123,0.013402941,0.008944836,0.002715926,-1.633356841,16.55335684,Armenia,test
358,1033,1,23.583,472637,1290,48829.07209,6.44118,556.157889,11146198.37,30422.07,1151536.007,151.9023479,2.23386E+11,609701730,23078426145,3044339.992,1664100,62989503,8309.1222,2384278281,314516.8426,41.48879979,0.113,0.097076114,0.092953987,-0.123648773,0.199547614,-0.111955236,0.138550824,-0.032376002,0.013461111,0.009044016,0.00285545,11.30877585,-11.19577585,Luxembourg,test
359,1122,1,0,2702405,397120,92690.59906,0.25854,0,0,0,0,0,7.3E+12,1.07E+12,2.50488E+11,698679.7887,1.57704E+11,36809290699,102671.4048,8591547154,23964.22748,0.066842932,0,0.223415394,0.035363932,0.090712299,0.109435863,-0.014819048,0.136988814,-0.018620574,0.010956023,0.005362477,-0.001931591,-45.24946689,45.2494669,Mauritania,test
360,671,1,82,5515525,22720,4978409.767,84.97532,6724,452273050,1863040,408229600.9,6967.97624,3.04E+13,1.25313E+11,2.75E+13,468683501.8,516198400,1.13109E+11,1930639.27,2.48E+13,423041963,7220.805009,58,0.078724366,0.098208304,-0.171609484,0.155460996,-0.087555032,0.137812882,-0.034785072,0.012510401,0.008352654,0.002645435,81.28440263,-23.28440263,Finland,test
361,747,1,2.186,110874,80,111091.7774,0.192285,4.778596,242370.564,174.88,242846.6254,0.42033501,12293043876,8869920,12317189727,21319.40709,6400,8887342.192,15.3828,12341383006,21361.28242,0.036973521,0.097,0.099456165,0.091690789,-0.11981061,0.203105601,-0.112981442,0.138623488,-0.032177946,0.013526926,0.009086357,0.002857646,1.77494735,-1.67794735,Grenada,test
362,1768,1,0,48662400,413850,25300618.41,125.92,0,0,0,0,0,2.37E+15,2.01E+13,1.23E+15,6127569408,1.71272E+11,1.05E+13,52111992,6.4E+14,3185853870,15855.8464,0,0.196482012,0.015291197,-0.03263179,0.081016392,0.024975711,0.136909378,-0.025502396,0.010016802,0.005041873,-0.001296732,-18.65730036,18.65730036,Ukraine,test
363,1333,1,8.3,4828726,10142.6,3533643.282,112.50728,68.89,40078425.8,84183.58,29329239.24,933.810424,2.33E+13,48975836328,1.71E+13,543266828.1,102872334.8,35840330352,1141116.338,1.25E+13,397560594.1,12657.88805,0.4,0.064556383,0.107716798,-0.190106002,0.130262151,-0.082190851,0.137331592,-0.035634148,0.012091882,0.00805678,0.002491845,100.1955303,-99.79553027,Norway,test
364,783,1,4.479,8640692,33200,1657785.933,5.24374,20.061441,38701659.47,148702.8,7425223.194,23.48671146,7.47E+13,2.86871E+11,1.43E+13,45309542.27,1102240000,55038492976,174092.168,2.75E+12,8692998.408,27.49680919,0.677,0.106791741,0.084904511,-0.110214276,0.195660054,-0.104603384,0.138510377,-0.031505236,0.013312813,0.00882598,0.002548301,-4.598625817,5.275625817,Honduras,test
365,1181,1,0.2,2593819,1146800,1217287.576,3.363432483,0.04,518763.8,229360,243457.5152,0.672686497,6.73E+12,2.97E+12,3.16E+12,8724135.08,1.32E+12,1.4E+12,3857184.372,1.48E+12,4094264.574,11.31267807,0,0.438206079,-0.072065867,0.45208914,-0.069831706,0.172063921,0.133606917,0.004706101,0.005937804,-0.001603149,-0.010335844,93.39348496,-93.39348496,Mongolia,test
366,741,1,2604,10775971,61360,14174805.25,56.88704,6780816,28060628484,159781440,36911192871,148133.8522,1.16E+14,6.61214E+11,1.53E+14,613013093.3,3765049600,8.69766E+11,3490588.774,2.01E+14,806362713.2,3236.13532,0,0.070551896,0.080973953,-0.22407771,0.338320046,-0.161671018,0.140815822,-0.040122543,0.015825777,0.011835575,0.006849243,399.087051,-399.087051,Greece,test
367,1405,1,0,79672869,111840,24181138.5,39.495,0,0,0,0,0,6.35E+15,8.91E+12,1.93E+15,3146679961,12508185600,2.7E+12,4417120.8,5.85E+14,955034065.1,1559.855025,0,0.118898952,0.039166045,-0.144547392,0.209071066,-0.079073708,0.13900428,-0.033513427,0.013117034,0.00881203,0.002836388,3.362899419,-3.362899419,Philippines,test
368,116,1,337.483,8479823,27164,6754637.196,63.85828,113894.7753,2861796106,9167388.212,2279575225,21551.08391,7.19E+13,2.30346E+11,5.73E+13,541506911.5,737882896,1.83483E+11,1734646.318,4.56E+13,431339513.4,4077.879925,288.491,0.084659559,0.091076936,-0.167567968,0.189644373,-0.099519746,0.138400769,-0.034928987,0.013117588,0.008917886,0.003211257,108.2132558,180.2777442,Austria,test
