Index,PV_cum_capacity MW last year,total_population,agri_land_area,tertiary,electricity net consumption (billion kWh),PV_cum_capacity MW last year^2,PV_cum_capacity MW last year total_population,PV_cum_capacity MW last year agri_land_area,PV_cum_capacity MW last year tertiary,PV_cum_capacity MW last year electricity net consumption (billion kWh),total_population^2,total_population agri_land_area,total_population tertiary,total_population electricity net consumption (billion kWh),agri_land_area^2,agri_land_area tertiary,agri_land_area electricity net consumption (billion kWh),tertiary^2,tertiary electricity net consumption (billion kWh),electricity net consumption (billion kWh)^2,PV_added_capacity_MW,H2_1,H2_2,H2_3,H2_4,H2_5,H1_1,H1_2,H1_3,H1_4,H1_5,capacity_pred,set
1387,49.311,4037073,22590,1929694.991,8.1045,2431.574721,199072106.7,1113935.49,95155189.7,399.6409995,1.63E+13,91197479070,7.79E+12,32718458.13,510308100,43591809847,183080.655,3.72E+12,15639213.05,65.68292025,43.7,-0.152687026,-0.2273726,0.076918685,-0.2604365,0.050069435,-0.074013043,0.617537544,-0.135094781,-0.017675409,-0.37793612,12.65418988,train
18,0.679,2895092,11873,1871226.21,5.90741,0.461041,1965767.468,8061.767,1270562.597,4.01113139,8.38E+12,34373427316,5.42E+12,17102495.43,140968129,22217068791,70138.67893,3.50E+12,11054100.43,34.89749291,0.079,-0.154174632,-0.224208404,0.076945551,-0.256738565,0.050024866,-0.074826731,0.616789867,-0.133578592,-0.017470827,-0.377551066,4.532651488,train
329,0.4,8675606,18330,282357.1458,0.233477,0.16,3470242.4,7332,112942.8583,0.0933908,7.53E+13,1.59E+11,2.45E+12,2025554.462,335988900,5175606483,4279.63341,79725557784,65923.89933,0.05451151,0.2,-0.153161862,-0.220713742,0.073102694,-0.256422299,0.049544765,-0.075616915,0.614776007,-0.132665173,-0.017074196,-0.379317972,6.688215911,train
367,18.363,16009413,55660,2102721.162,6.82882,337.199769,293980850.9,1022084.58,38612268.7,125.3976217,2.56E+14,8.91E+11,3.37E+13,109325399.7,3098035600,1.17E+11,380092.1212,4.42E+12,14359104.33,46.63278259,11.015,-0.161499351,-0.230309025,0.061931054,-0.26293512,0.039084569,-0.081668568,0.615956809,-0.129719559,-0.016569615,-0.376178508,8.022146522,train
788,414.156,9429016,33500,2295114.949,6.15734,171525.1923,3905083550,13874226,950535626.8,2550.099305,8.89E+13,3.16E+11,2.16E+13,58057657.38,1122250000,76886350792,206270.89,5.27E+12,14131803.08,37.91283588,39.63,-0.132701747,-0.246552497,0.092086225,-0.285380356,0.063283443,-0.060050706,0.624405648,-0.151984488,-0.020309407,-0.383050321,80.8834802,train
310,1.6,14689725,120700,467287.5062,0.68351669,2.56,23503560,193120,747660.0099,1.093626704,2.16E+14,1.77E+12,6.86E+12,10040672.21,14568490000,56401601998,82500.46448,2.18E+11,319398.8095,0.467195066,0.7,-0.153078878,-0.224906158,0.048643686,-0.260581842,0.025005228,-0.083510497,0.609246303,-0.125570283,-0.015237942,-0.380736803,5.551557425,train
929,1.5,2842128,4440,817365.608,2.89162,2.25,4263192,6660,1226048.412,4.33743,8.08E+12,12619048320,2.32E+12,8218354.167,19713600,3629103300,12838.7928,6.68E+11,2363510.739,8.361466224,0.3,-0.151510555,-0.220690077,0.078923413,-0.255229323,0.053054018,-0.07331105,0.615939999,-0.134301026,-0.017514401,-0.379013345,5.7336269,train
994,0.69,1927174,19380,1792743.645,6.977196,0.4761,1329750.06,13372.2,1236993.115,4.81426524,3.71E+12,37348632120,3.45E+12,13446270.72,375584400,34743371840,135218.0585,3.21E+12,12508323.79,48.68126402,1.272,-0.153487474,-0.223948141,0.075917594,-0.256506378,0.048755194,-0.07496294,0.616300252,-0.133236543,-0.017368729,-0.377852626,3.634299107,train
1468,0,753332,646,131542.0195,11.523,0,0,0,0,0,5.68E+11,486652472,99094812634,8680644.636,417316,84976144.6,7443.858,17303302894,1515758.691,132.779529,0,-0.154069911,-0.218882865,0.081336637,-0.253672737,0.057066725,-0.073411389,0.616565617,-0.134362697,-0.017628987,-0.37833154,3.788596616,train
1229,0,24187500,398722.88,1195800.995,11.1068,0,0,0,0,0,5.85E+14,9.64E+12,2.89E+13,268645725,1.59E+11,4.77E+11,4428535.284,1.43E+12,13281522.49,123.3610062,0.5,-0.159094638,-0.236060322,-0.011376562,-0.270352366,-0.039929729,-0.105799499,0.596453905,-0.105781994,-0.010690529,-0.381109035,13.68536852,train
865,0,3866243,44100,1959210.941,20.8957,0,0,0,0,0,1.49E+13,1.71E+11,7.57E+12,80787853.86,1944810000,86401202498,921500.37,3.84E+12,40939084.06,436.6302785,0,-0.161484916,-0.226862949,0.070170692,-0.257887425,0.045335394,-0.079396297,0.61700014,-0.130655663,-0.016999608,-0.375356099,0.193221344,train
1109,0.1,405308,92,124155.6472,1.84934,0.01,40530.8,9.2,12415.56472,0.184934,1.64E+11,37288336,50321277055,749552.2967,8464,11422319.54,170.13928,15414624732,229606.0046,3.420058436,0,-0.148489018,-0.217705986,0.081229507,-0.253432685,0.05529669,-0.071639169,0.615195716,-0.134985054,-0.017581768,-0.380272937,5.555549246,train
4,16.843,33370804,379100,2746644.246,4.78822,283.686649,562064451.8,6385181.3,46261729.04,80.64798946,1.11E+15,1.27E+13,9.17E+13,159786751.1,1.44E+11,1.04E+12,1815214.202,7.54E+12,13151536.91,22.92705077,1.52,-0.163256982,-0.242724494,-0.012906762,-0.276005615,-0.03943687,-0.107077847,0.598936572,-0.106824717,-0.010922781,-0.379442297,15.17981514,train
1593,187,2061980,6148.4,1695589.506,12.8695,34969,385590260,1149750.8,317075237.6,2406.5965,4.25E+12,12677877832,3.50E+12,26536651.61,37802822.56,10425162519,79126.8338,2.88E+12,21821389.15,165.6240303,36,-0.145953364,-0.232685255,0.089481426,-0.267939567,0.062012494,-0.066887312,0.621562651,-0.143052189,-0.019138057,-0.37926186,38.48522126,train
753,10.434,15567419,38560,3391096.16,9.50276,108.868356,162430449.8,402335.04,35382697.33,99.15179784,2.42E+14,6.00E+11,5.28E+13,147933446.6,1486873600,1.31E+11,366426.4256,1.15E+13,32224772.95,90.30244762,82.874,-0.165619013,-0.233595264,0.064842667,-0.263666682,0.040961862,-0.082098946,0.618303409,-0.130190108,-0.016906944,-0.373802967,7.403722472,train
1732,27.547,11303942,97030,3709429.377,15.31688,758.837209,311389690.3,2672885.41,102183651,421.9340934,1.28E+14,1.10E+12,4.19E+13,173141123.1,9414820900,3.60E+11,1486196.866,1.38E+13,56816884.64,234.6068129,13.452,-0.161746789,-0.23568251,0.05577302,-0.265060654,0.029318436,-0.083837538,0.615643104,-0.127889951,-0.016223092,-0.375199342,4.457482635,train
17,0.564,2900401,12013,1718545.901,4.65865,0.318096,1635826.164,6775.332,969259.8882,2.6274786,8.41E+12,34842517213,4.98E+12,13511953.12,144312169,20644891909,55964.36245,2.95E+12,8006103.862,21.70301982,0.115,-0.153298935,-0.223625269,0.07692055,-0.256521531,0.050005114,-0.074551246,0.616472222,-0.133641185,-0.017448797,-0.377951462,4.706255603,train
1506,0.35,23132686,1737090,6641308.342,137.355,0.1225,8096440.1,607981.5,2324457.92,48.07425,5.35E+14,4.02E+13,1.54E+14,3177390086,3.02E+12,1.15E+13,238597997,4.41E+13,912216907.3,18866.39603,0,-0.308307736,-0.296858178,-0.205019548,-0.307066727,-0.328364193,-0.233799706,0.579461137,-0.000522292,0.004043091,-0.319246657,44.32942672,train
718,0,22963946,145393.66,1479994.166,5.31894,0,0,0,0,0,5.27E+14,3.34E+12,3.40E+13,122143850.9,21139316368,2.15E+11,773340.1539,2.19E+12,7872000.169,28.29112272,0,-0.162152082,-0.231015396,0.038814155,-0.264940911,0.017521554,-0.089467304,0.609985964,-0.122373013,-0.014699195,-0.377900731,4.087767627,train
607,0,2481059,75320,52787.50705,0.20052,0,0,0,0,0,6.16E+12,1.87E+11,1.31E+11,497501.9507,5673102400,3975955031,15103.1664,2786520901,10584.95091,0.04020827,0,-0.145107654,-0.219296093,0.064358191,-0.25533709,0.037417085,-0.076047834,0.610390962,-0.130244448,-0.016250107,-0.382419566,4.258996116,train
1348,0,2750956,14572,547088.4201,12.00926,0,0,0,0,0,7.57E+12,40086930832,1.51E+12,33036945.85,212343184,7972172458,174998.9367,2.99E+11,6570127.08,144.2223257,0,-0.155617054,-0.220962906,0.077228109,-0.255063293,0.052983236,-0.075210214,0.616304345,-0.133162671,-0.017375012,-0.377839156,3.256798047,train
1817,0,198960,1800,9330.885422,0.03813,0,0,0,0,0,39585081600,358128000,1856472964,7586.3448,3240000,16795593.76,68.634,87065422.76,355.7866611,0.001453897,0,-0.147089186,-0.21713976,0.080935919,-0.25322518,0.054759994,-0.071284737,0.614707492,-0.135019553,-0.017536862,-0.380837921,5.839116149,train
1504,0.35,21805322,1737930,5118280.375,123.404,0.1225,7631862.7,608275.5,1791398.131,43.1914,4.75E+14,3.79E+13,1.12E+14,2690863956,3.02E+12,8.90E+12,214467513.7,2.62E+13,631616271.4,15228.54722,0,-0.301179769,-0.292349949,-0.202450386,-0.304695613,-0.32930327,-0.23121852,0.577348032,-0.001165917,0.00402752,-0.321784683,53.59240615,train
68,8.252,43131966,1487000,36231713.61,128.65242,68.095504,355924983.4,12270724,298984100.7,1061.63977,1.86E+15,6.41E+13,1.56E+15,5549031805,2.21E+12,5.39E+13,191306148.5,1.31E+15,4661297637,16551.44517,0.366,-0.291754791,-0.376057974,-0.220770202,-0.346395858,-0.32656727,-0.223301482,0.597258844,-0.020837505,0.001934822,-0.318023209,-29.37019176,train
322,0,6704118,18340,126200.9969,0.15404,0,0,0,0,0,4.49E+13,1.23E+11,8.46E+11,1032702.337,336355600,2314526283,2825.0936,15926691619,19440.00156,0.023728322,0,-0.151416563,-0.219662054,0.074136142,-0.255606393,0.050006704,-0.074762777,0.614425445,-0.132975572,-0.017107827,-0.379883932,6.290314789,train
1087,278.798,31104655,85710,13597455.75,143.70846,77728.3248,8671915605,23895776.58,3790943468,40065.63123,9.68E+14,2.67E+12,4.23E+14,4470002069,7346204100,1.17E+12,12317252.11,1.85E+14,1954069426,20652.12148,91.27,-0.240948508,-0.293312635,0.061890773,-0.300580561,0.051824627,-0.104896743,0.647268914,-0.131136813,-0.019327578,-0.341695846,130.6854089,train
226,0,7982223,34840,472082.2211,0.58264,0,0,0,0,0,6.37E+13,2.78E+11,3.77E+12,4650762.409,1213825600,16447344583,20299.1776,2.23E+11,275053.9853,0.33946937,0,-0.152175188,-0.221378139,0.069873313,-0.256758448,0.045519897,-0.076375394,0.613867752,-0.131743092,-0.016823431,-0.379687073,5.628150196,train
1318,0,2055004,11190,770219.6446,7.08726,0,0,0,0,0,4.22E+12,22995494760,1.58E+12,14564347.65,125216100,8618757823,79306.4394,5.93E+11,5458746.878,50.22925431,0.01,-0.152853157,-0.220828157,0.077994089,-0.255022374,0.052446733,-0.074078884,0.615951886,-0.13372772,-0.017431411,-0.37859604,4.133423234,train
1364,1.1,175525610,352770,11933740.62,72.259,1.21,193078171,388047,13127114.68,79.4849,3.08E+16,6.19E+13,2.09E+15,12683305053,1.24E+11,4.21E+12,25490807.43,1.42E+14,862320163.5,5221.363081,2.6,-0.306700748,-0.312786231,-0.100600319,-0.340483887,-0.041898158,-0.173454024,0.624614281,-0.085580018,-0.007716171,-0.340960511,42.10642966,train
1055,7,24234080,408950,1164735.933,1.9086111,49,169638560,2862650,8153151.531,13.3602777,5.87E+14,9.91E+12,2.82E+13,46253434.09,1.67E+11,4.76E+11,780526.5093,1.36E+12,2223027.93,3.642796331,2,-0.153649483,-0.235745938,-0.013162567,-0.270894234,-0.043943954,-0.104663497,0.594813073,-0.105950448,-0.010543803,-0.382961748,21.22238525,train
1422,0,38182222,163270,23312895.68,119.4133,0,0,0,0,0,1.46E+15,6.23E+12,8.90E+14,4559465130,26657092900,3.81E+12,19496609.49,5.43E+14,2783869806,14259.53622,0,-0.254138189,-0.310818773,0.018610181,-0.299299054,-0.002403788,-0.124115468,0.641940177,-0.112771712,-0.015926703,-0.334581637,59.08561008,train
274,0.718,186127108,2288420,48373746.23,367.88328,0.515524,133639263.5,1643085.56,34732349.79,264.140195,3.46E+16,4.26E+14,9.00E+15,68473050988,5.24E+12,1.11E+14,841871455.6,2.34E+15,17795892429,135338.1077,0,-0.534293542,-0.443403856,-0.4232363,-0.447889424,-0.440570454,-0.356921196,0.608413454,0.05435171,0.013892268,-0.254605751,84.90204814,train
463,1.231,44750054,425400,16789768.09,46.3906,1.515361,55087316.47,523667.4,20668204.52,57.1068286,2.00E+15,1.90E+13,7.51E+14,2075981855,1.81E+11,7.14E+12,19734561.24,2.82E+14,778887415.6,2152.087768,0.024,-0.20614704,-0.290573199,-0.037079382,-0.298243323,-0.067982079,-0.127809801,0.6132255,-0.098892495,-0.010679978,-0.358504363,-15.75193744,train
578,0.9,81134789,36890,24774897.67,117.40596,0.81,73021310.1,33201,22297407.9,105.665364,6.58E+15,2.99E+12,2.01E+15,9525707792,1360872100,9.14E+11,4331105.864,6.14E+14,2908720645,13784.15944,0.4,-0.291446613,-0.32643305,0.020736509,-0.312746988,0.020627954,-0.133482665,0.653740647,-0.114668891,-0.017027161,-0.322417745,154.6937295,train
1460,3.8,3634488,1968,3324510.861,17.705,14.44,13811054.4,7478.4,12633141.27,67.279,1.32E+13,7152672384,1.21E+13,64348610.04,3873024,6542637374,34843.44,1.11E+13,58860464.79,313.467025,3.12,-0.163426206,-0.22992814,0.078727805,-0.259001443,0.052188186,-0.077208657,0.620452746,-0.133475663,-0.017824022,-0.373353964,5.468061068,train
97,0,101362,20,35720.46543,0.79887,0,0,0,0,0,10274255044,2027240,3620697817,80975.06094,400,714409.3086,15.9774,1275951651,28536.00822,0.638193277,0,-0.147569291,-0.217239653,0.081382752,-0.25320782,0.05528937,-0.071297199,0.614941857,-0.135097092,-0.017576369,-0.380627368,5.728998855,train
647,9.131,100835453,371210,9664785.869,7.60286,83.375161,920728521.3,3389518.51,88249159.77,69.42171466,1.02E+16,3.74E+13,9.75E+14,766637832.2,1.38E+11,3.59E+12,2822257.661,9.34E+13,73480013.89,57.80348018,0.759,-0.220843353,-0.280945329,-0.055696186,-0.30842584,-0.053962391,-0.136351762,0.609980908,-0.097073698,-0.009416566,-0.362619648,15.26947794,train
723,0,26607641,148485.64,3680171.935,9.2709,0,0,0,0,0,7.08E+14,3.95E+12,9.79E+13,246676778.9,22047985286,5.46E+11,1376595.52,1.35E+13,34118505.99,85.94958681,3.49,-0.169443437,-0.238924846,0.035265374,-0.269048535,0.013350367,-0.09283899,0.612504481,-0.12129501,-0.014712057,-0.374428333,2.076157195,train
1388,0,5428442,170804.94,968839.5211,4.284,0,0,0,0,0,2.95E+13,9.27E+11,5.26E+12,23255445.53,29174327528,1.65E+11,731728.363,9.39E+11,4150508.508,18.352656,0,-0.146609407,-0.225069748,0.043023996,-0.259296265,0.0140651,-0.083602773,0.606288408,-0.123637762,-0.014694156,-0.382441465,2.89935588,train
1746,95,63258810,171640,37415012.27,320.47616,9025,6009586950,16305800,3554426166,30445.2352,4.00E+15,1.09E+13,2.37E+15,20272940515,29460289600,6.42E+12,55006528.1,1.40E+15,11990619459,102704.9691,905,-0.373701126,-0.379304878,0.005559314,-0.332770989,0.02007757,-0.162813861,0.676477115,-0.105478134,-0.017658771,-0.286590254,390.3987303,train
484,0,4303399,11960,1754647.313,12.83796,0,0,0,0,0,1.85E+13,51468652040,7.55E+12,55246864.23,143041600,20985581863,153542.0016,3.08E+12,22526092.02,164.813217,0,-0.158952183,-0.224985865,0.076519462,-0.257049256,0.051430202,-0.07648729,0.617779699,-0.132945296,-0.017468138,-0.376040063,3.796643407,train
61,0.026,40080159,1442610,27277335.15,103.69982,0.000676,1042084.134,37507.86,709210.7139,2.69619532,1.61E+15,5.78E+13,1.09E+15,4156305274,2.08E+12,3.94E+13,149598397.3,7.44E+14,2828654745,10753.65267,0,-0.274749855,-0.347496115,-0.20405827,-0.332805397,-0.307460395,-0.213829078,0.59064616,-0.024429144,0.001625432,-0.327563358,-11.53472381,train
374,0.1,18223677,92130,1240941.325,4.40374,0.01,1822367.7,9213,124094.1325,0.440374,3.32E+14,1.68E+12,2.26E+13,80252335.35,8487936900,1.14E+11,405716.5662,1.54E+12,5464782.951,19.39292599,0,-0.160151621,-0.227956038,0.052410785,-0.262056058,0.030582999,-0.084437031,0.612470487,-0.126428545,-0.015682481,-0.377821808,4.478023961,train
1567,0,5373054,19390,2405946.728,25.48634,0,0,0,0,0,2.89E+13,1.04E+11,1.29E+13,136939481.1,375972100,46651307056,494180.1326,5.79E+12,61318776.33,649.5535266,0,-0.167085718,-0.228669858,0.074639194,-0.258507781,0.051020468,-0.079710577,0.619727919,-0.131612589,-0.017442796,-0.372952651,2.52133063,train
1099,6.449,15514593,416510,851015.7655,1.19717,41.589601,100053610.3,2686072.99,5488200.672,7.72054933,2.41E+14,6.46E+12,1.32E+13,18573605.3,1.73E+11,3.54E+11,498633.2767,7.24E+11,1018810.544,1.433216009,3.408,-0.146407862,-0.232729497,-0.00966774,-0.267687045,-0.044620027,-0.101520159,0.593360549,-0.10679651,-0.010641803,-0.384852516,23.01137893,train
563,0,840194,17016,30383.76825,0.33108,0,0,0,0,0,7.06E+11,14296741104,25528259781,278171.4295,289544256,517010200.5,5633.65728,923173373.1,10059.45799,0.109613966,0,-0.146916201,-0.217692795,0.077401424,-0.253727225,0.051187649,-0.072370898,0.613865806,-0.133996982,-0.017266995,-0.381093595,5.2458514,train
146,0.007,130088709,94030,8652902.258,13.98606,0.000049,910620.963,658.21,60570.31581,0.09790242,1.69E+16,1.22E+13,1.13E+15,1819428489,8841640900,8.14E+11,1315109.222,7.49E+13,121020010.2,195.6098743,0.003,-0.255830412,-0.284027663,-0.015357258,-0.310059352,0.01026356,-0.132663022,0.628960362,-0.109357264,-0.013084839,-0.350276267,51.25827927,train
201,3131.6,11331422,13508,8599488.706,82.53339,9806918.56,35485481135,42301652.8,26930158832,258461.5641,1.28E+14,1.53E+11,9.74E+13,935220671.2,182466064,1.16E+11,1114861.032,7.40E+13,709744955.2,6811.760465,197.2,-0.0281705,-0.383547279,0.235715766,-0.450120589,0.202432704,0.038847351,0.684725558,-0.272440238,-0.041648068,-0.403058454,662.507488,train
1409,2,86326251,113550,23755310.13,47.371,4,172652502,227100,47510620.26,94.742,7.45E+15,9.80E+12,2.05E+15,4089360836,12893602500,2.70E+12,5378977.05,5.64E+14,1125312796,2244.011641,0.02,-0.253482061,-0.3191894,-0.001581544,-0.314373586,-0.010554577,-0.128435935,0.639843421,-0.112699331,-0.015017295,-0.338367804,69.40111801,train
283,45.567,206163056,2361590,104595773.9,510.44062,2076.351489,9394231973,107610571.5,4766115629,23259.24773,4.25E+16,4.87E+14,2.16E+16,1.05E+11,5.58E+12,2.47E+14,1205451464,1.09E+16,53389931679,260549.6265,82.222,-0.540363532,-0.598985817,-0.523091064,-0.519751391,-0.498486815,-0.370329019,0.628996343,0.046925695,0.015818688,-0.242829537,-16.20970977,train
895,236.7,8059500,5203,5403398.164,50.43494,56026.89,1907683650,1231550.1,1278984345,11937.9503,6.50E+13,41933578500,4.35E+13,406480398.9,27071209,28113880647,262412.9928,2.92E+13,272520062.2,2543.683173,183.3,-0.172850443,-0.251358778,0.089454226,-0.278019456,0.06503367,-0.075177859,0.631406086,-0.142358808,-0.019905326,-0.367729491,59.31169543,train
1252,1.445,25744500,42020,1991651.128,1.952,2.088025,37200802.5,60718.9,2877935.88,2.82064,6.63E+14,1.08E+12,5.13E+13,50253264,1765680400,83689180399,82023.04,3.97E+12,3887703.002,3.810304,0.405,-0.16797822,-0.231290545,0.058661187,-0.264395116,0.039608669,-0.084675206,0.616646551,-0.128413102,-0.016380158,-0.374653585,9.03195673,train
705,0,3719414,24160,1572602.388,9.81484,0,0,0,0,0,1.38E+13,89861042240,5.85E+12,36505453.3,583705600,37994073694,237126.5344,2.47E+12,15434840.82,96.33108423,0,-0.155921739,-0.224172206,0.074177524,-0.2568313,0.048385144,-0.076283682,0.616367407,-0.132490417,-0.01724249,-0.377308356,3.172205248,train
857,38.377,255128076,570000,78823756.98,194.20845,1472.794129,9791050173,21874890,3025019322,7453.137686,6.51E+16,1.45E+14,2.01E+16,49548028191,3.25E+11,4.49E+13,110698816.5,6.21E+15,15308239666,37716.92205,3.271,-0.405793621,-0.539140552,-0.265739082,-0.463238769,-0.170189669,-0.238939396,0.661338863,-0.068610919,-0.003479158,-0.29120421,174.0164794,train
461,1.164,43737512,424360,14761383.6,42.21151,1.354896,50910463.97,493955.04,17182250.51,49.13419764,1.91E+15,1.86E+13,6.46E+14,1846226425,1.80E+11,6.26E+12,17912876.38,2.18E+14,623100291.4,1781.811576,0.02,-0.201682554,-0.283955358,-0.035014777,-0.295260756,-0.064946299,-0.12589001,0.611183359,-0.099320978,-0.010607694,-0.361051976,-14.40833396,train
1812,1.13,31847900,256016,2695478.915,45.406223,1.2769,35988127,289298.08,3045891.174,51.30903199,1.01E+15,8.15E+12,8.58E+13,1446092849,65544192256,6.90E+11,11624719.59,7.27E+12,122391516.7,2061.725087,1.2,-0.187428053,-0.242681931,0.012350067,-0.272201208,-0.002502664,-0.106166509,0.610638581,-0.112029695,-0.012978332,-0.370323374,-6.566547582,train
481,27.968,4999443,17825,2765196.951,10.063571,782.209024,139824421.8,498529.6,77337028.33,281.4579537,2.50E+13,89115071475,1.38E+13,50312249.59,317730625,49289635652,179383.1531,7.65E+12,27827755.85,101.2754613,0,-0.157153126,-0.229239076,0.075952108,-0.260397936,0.04896036,-0.075890285,0.61850289,-0.133987003,-0.017627745,-0.376025056,9.229567427,train
1196,0.352,618294,5140,304302.3558,2.95966,0.123904,217639.488,1809.28,107114.4292,1.04180032,3.82E+11,3178031160,1.88E+11,1829940.02,26419600,1564114109,15212.6524,92599923745,900631.5104,8.759587316,0.095,-0.149193534,-0.21851625,0.080038332,-0.253852909,0.054020671,-0.072251574,0.615214309,-0.134591953,-0.017512614,-0.379987807,5.108673446,train
1439,1,10458821,38136.8,5736543.068,43.4106,1,10458821,38136.8,5736543.068,43.4106,1.09E+14,3.99E+11,6.00E+13,454023694.9,1454415514,2.19E+11,1655541.37,3.29E+13,249026776.5,1884.480192,1,-0.183579626,-0.242113889,0.067323935,-0.264966986,0.043968552,-0.087266942,0.624287116,-0.128615223,-0.017339264,-0.365769474,5.394987184,train
265,1.715,2088619,260040,570345.6671,3.60528,2.941225,3581981.585,445968.6,978142.8191,6.1830552,4.36E+12,5.43E+11,1.19E+12,7530056.308,67620801600,1.48E+11,937517.0112,3.25E+11,2056255.827,12.99804388,0.145,-0.140259368,-0.224912783,0.027288596,-0.259572708,-0.005826995,-0.087061428,0.600492582,-0.118694157,-0.013343468,-0.385231802,8.104661958,train
376,0.2,19252674,92630,1517709.478,5.01868,0.04,3850534.8,18526,303541.8956,1.003736,3.71E+14,1.78E+12,2.92E+13,96623009.95,8580316900,1.41E+11,464880.3284,2.30E+12,7616898.203,25.18714894,0,-0.161575005,-0.229133743,0.051667639,-0.262757179,0.030000148,-0.085109239,0.612857782,-0.126192816,-0.015670356,-0.377249043,4.381701073,train
